choice_code,choice_name,choice_value,category,common_code,product_name,rakuten_sku,total_quantity,frequency
"◆１:22..牛鬼筋30g
◆２:23.仔牛テール30g
◆３:23.仔牛テール30g
◆４（※レトルトはこちらからお選びください）:32.エゾ鹿カットジャーキー70g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_772,"◆１:22..牛鬼筋30g
◆２:23.仔牛テール30g
◆３:23.仔牛テール30g
◆４（※レト",auto_extracted,CM1272,"◆１:22..牛鬼筋30g
◆２:23.仔牛テール30g
◆３:23.仔牛テール30g
◆４（※レト",CHOICE_CM1272,3,3
"1つ目:2.エゾ鹿バーグ100g
2つ目:2.エゾ鹿バーグ100g
3つ目:2.エゾ鹿バーグ100g
4つ目:8.馬うまバーグ100g
5つ目:2.エゾ鹿バーグ100g
★メール便のため同梱不可です:了承済",選択肢_773,"1つ目:2.エゾ鹿バーグ100g
2つ目:2.エゾ鹿バーグ100g
3つ目:2.エゾ鹿バーグ100g",auto_extracted,CM1273,"1つ目:2.エゾ鹿バーグ100g
2つ目:2.エゾ鹿バーグ100g
3つ目:2.エゾ鹿バーグ100g",CHOICE_CM1273,3,3
"◆１:8.ひとくちサーモン30g
◆２:24.ころころクッキーMIX
◆３:32.エゾ鹿カットジャーキー 70g
◆４（※レトルトはこちらからお選びください）:34.鮭カットジャーキー70g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_774,"◆１:8.ひとくちサーモン30g
◆２:24.ころころクッキーMIX
◆３:32.エゾ鹿カットジャー",auto_extracted,CM1274,"◆１:8.ひとくちサーモン30g
◆２:24.ころころクッキーMIX
◆３:32.エゾ鹿カットジャー",CHOICE_CM1274,3,3
"◆１:9.フレークサーモン30g
◆２:11.鶏ささみスライス30g
◆３:24.ころころクッキーMIX
◆４（※レトルトはこちらからお選びください）:40.サーモンハラス100g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_775,"◆１:9.フレークサーモン30g
◆２:11.鶏ささみスライス30g
◆３:24.ころころクッキーM",auto_extracted,CM1275,"◆１:9.フレークサーモン30g
◆２:11.鶏ささみスライス30g
◆３:24.ころころクッキーM",CHOICE_CM1275,3,3
"◆１:3.ころころエゾ鹿ミンチ30g
◆２:3.ころころエゾ鹿ミンチ30g
◆３:3.ころころエゾ鹿ミンチ30g
◆４（※レトルトはこちらからお選びください）:38.エゾ鹿バーグ 100g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_776,"◆１:3.ころころエゾ鹿ミンチ30g
◆２:3.ころころエゾ鹿ミンチ30g
◆３:3.ころころエゾ鹿",auto_extracted,CM1276,"◆１:3.ころころエゾ鹿ミンチ30g
◆２:3.ころころエゾ鹿ミンチ30g
◆３:3.ころころエゾ鹿",CHOICE_CM1276,3,3
"1つ目:1.エゾ鹿スライスジャーキー(10g)
2つ目:4.エゾ鹿レバー(10g)
3つ目:7.ひとくちサーモン(10g)
4つ目:8.鮭白子スライスジャーキー(10g)
★メール便のため同梱不可です:了承済",選択肢_777,"1つ目:1.エゾ鹿スライスジャーキー(10g)
2つ目:4.エゾ鹿レバー(10g)
3つ目:7.ひと",auto_extracted,CM1277,"1つ目:1.エゾ鹿スライスジャーキー(10g)
2つ目:4.エゾ鹿レバー(10g)
3つ目:7.ひと",CHOICE_CM1277,3,3
"◆１:1.エゾ鹿スライス30g
◆２:9.フレークサーモン30g
◆３:10.鮭白子スライス30g
◆４（※レトルトはこちらからお選びください）:3.ころころエゾ鹿ミンチ30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_778,"◆１:1.エゾ鹿スライス30g
◆２:9.フレークサーモン30g
◆３:10.鮭白子スライス30g",auto_extracted,CM1278,"◆１:1.エゾ鹿スライス30g
◆２:9.フレークサーモン30g
◆３:10.鮭白子スライス30g",CHOICE_CM1278,3,3
"1つ目:8.鮭白子スライスジャーキー(10g)
2つ目:8.鮭白子スライスジャーキー(10g)
3つ目:8.鮭白子スライスジャーキー(10g)
4つ目:8.鮭白子スライスジャーキー(10g)
★メール便のため同梱不可です:了承済",選択肢_779,"1つ目:8.鮭白子スライスジャーキー(10g)
2つ目:8.鮭白子スライスジャーキー(10g)
3つ",auto_extracted,CM1279,"1つ目:8.鮭白子スライスジャーキー(10g)
2つ目:8.鮭白子スライスジャーキー(10g)
3つ",CHOICE_CM1279,3,3
"1つ目:13.豚ハツスライス（10g）
2つ目:14.豚レバースライス（10g）
3つ目:2.ころころエゾ鹿ミンチ(10g)
4つ目:12.鶏砂肝ジャーキー（10g）
★メール便のため同梱不可です:了承済",選択肢_780,"1つ目:13.豚ハツスライス（10g）
2つ目:14.豚レバースライス（10g）
3つ目:2.ころこ",auto_extracted,CM1280,"1つ目:13.豚ハツスライス（10g）
2つ目:14.豚レバースライス（10g）
3つ目:2.ころこ",CHOICE_CM1280,3,3
"◆１:8.ひとくちサーモン30g
◆２:8.ひとくちサーモン30g
◆３:3.ころころエゾ鹿ミンチ30g
◆４（※レトルトはこちらからお選びください）:12.鶏むねスライス30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_781,"◆１:8.ひとくちサーモン30g
◆２:8.ひとくちサーモン30g
◆３:3.ころころエゾ鹿ミンチ3",auto_extracted,CM1281,"◆１:8.ひとくちサーモン30g
◆２:8.ひとくちサーモン30g
◆３:3.ころころエゾ鹿ミンチ3",CHOICE_CM1281,3,3
"◆１:12.鶏むねスライス30g
◆２:12.鶏むねスライス30g
◆３:12.鶏むねスライス30g
◆４（※レトルトはこちらからお選びください）:1.エゾ鹿スライス30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_782,"◆１:12.鶏むねスライス30g
◆２:12.鶏むねスライス30g
◆３:12.鶏むねスライス30g",auto_extracted,CM1282,"◆１:12.鶏むねスライス30g
◆２:12.鶏むねスライス30g
◆３:12.鶏むねスライス30g",CHOICE_CM1282,3,3
"1つ目:1.エゾ鹿ステーキ100g
2つ目:1.エゾ鹿ステーキ100g
3つ目:2.エゾ鹿バーグ100g
4つ目:2.エゾ鹿バーグ100g
5つ目:6.鶏ささみ100g
★メール便のため同梱不可です:了承済",選択肢_783,"1つ目:1.エゾ鹿ステーキ100g
2つ目:1.エゾ鹿ステーキ100g
3つ目:2.エゾ鹿バーグ10",auto_extracted,CM1283,"1つ目:1.エゾ鹿ステーキ100g
2つ目:1.エゾ鹿ステーキ100g
3つ目:2.エゾ鹿バーグ10",CHOICE_CM1283,3,3
"◆１:6.スライスサーモン30g
◆２:7.スティックサーモン30g
◆３:10.鮭白子スライス30g
◆４（※レトルトはこちらからお選びください）:26.スモークサーモンチップ30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_784,"◆１:6.スライスサーモン30g
◆２:7.スティックサーモン30g
◆３:10.鮭白子スライス30",auto_extracted,CM1284,"◆１:6.スライスサーモン30g
◆２:7.スティックサーモン30g
◆３:10.鮭白子スライス30",CHOICE_CM1284,3,3
"◆１:10.鮭白子スライス30g
◆２:16.豚耳スライス30g
◆３:22..牛鬼筋30g
◆４（※レトルトはこちらからお選びください）:24.ころころクッキーMIX
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_785,"◆１:10.鮭白子スライス30g
◆２:16.豚耳スライス30g
◆３:22..牛鬼筋30g
◆４（",auto_extracted,CM1285,"◆１:10.鮭白子スライス30g
◆２:16.豚耳スライス30g
◆３:22..牛鬼筋30g
◆４（",CHOICE_CM1285,3,3
"★1つ目:3サーモンチップ10g
★2つ目:6チキンチップ10g
★3つ目:5白子チップ10g
★4つ目※クマザサふりかけはこちら:6チキンチップ 10g
☆メール便のため同梱不可です:了承済み",選択肢_786,"★1つ目:3サーモンチップ10g
★2つ目:6チキンチップ10g
★3つ目:5白子チップ10g
★4",auto_extracted,CM1286,"★1つ目:3サーモンチップ10g
★2つ目:6チキンチップ10g
★3つ目:5白子チップ10g
★4",CHOICE_CM1286,3,3
"◆１:9.フレークサーモン30g
◆２:12.鶏むねスライス30g
◆３:12.鶏むねスライス30g
◆４（※レトルトはこちらからお選びください）:44.馬うまバーグ100g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_787,"◆１:9.フレークサーモン30g
◆２:12.鶏むねスライス30g
◆３:12.鶏むねスライス30g",auto_extracted,CM1287,"◆１:9.フレークサーモン30g
◆２:12.鶏むねスライス30g
◆３:12.鶏むねスライス30g",CHOICE_CM1287,3,3
"◆１:3.ころころエゾ鹿ミンチ30g
◆２:5.エゾ鹿レバースライス30g
◆３:5.エゾ鹿レバースライス30g
◆４（※レトルトはこちらからお選びください）:43.牛バーグ 100g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_788,"◆１:3.ころころエゾ鹿ミンチ30g
◆２:5.エゾ鹿レバースライス30g
◆３:5.エゾ鹿レバース",auto_extracted,CM1288,"◆１:3.ころころエゾ鹿ミンチ30g
◆２:5.エゾ鹿レバースライス30g
◆３:5.エゾ鹿レバース",CHOICE_CM1288,3,3
"◆１:5.エゾ鹿レバー30g
◆２:10.鮭白子スライス30g
◆３:8.ひとくちサーモン30g
◆４（※レトルトはこちらからお選びください）:8.ひとくちサーモン30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_789,"◆１:5.エゾ鹿レバー30g
◆２:10.鮭白子スライス30g
◆３:8.ひとくちサーモン30g
◆",auto_extracted,CM1289,"◆１:5.エゾ鹿レバー30g
◆２:10.鮭白子スライス30g
◆３:8.ひとくちサーモン30g
◆",CHOICE_CM1289,3,3
"◆１:10.鮭白子スライス30g
◆２:9.フレークサーモン30g
◆３:9.フレークサーモン30g
◆４（※レトルトはこちらからお選びください）:12.鶏むねスライス30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_790,"◆１:10.鮭白子スライス30g
◆２:9.フレークサーモン30g
◆３:9.フレークサーモン30g",auto_extracted,CM1290,"◆１:10.鮭白子スライス30g
◆２:9.フレークサーモン30g
◆３:9.フレークサーモン30g",CHOICE_CM1290,3,3
"★1つ目:2.エゾ鹿フレーク 5g（猫用）
★2つ目:3.サーモンチップ 3g（猫用）
★3つ目:6チキンチップ3g (猫用)
★4つ目:4.サーモンフレーク 5g（猫用）
※メール便のため同梱不可です:了承済
※おためしのため重複不可:了承済み",選択肢_791,"★1つ目:2.エゾ鹿フレーク 5g（猫用）
★2つ目:3.サーモンチップ 3g（猫用）
★3つ目:6",auto_extracted,CM1291,"★1つ目:2.エゾ鹿フレーク 5g（猫用）
★2つ目:3.サーモンチップ 3g（猫用）
★3つ目:6",CHOICE_CM1291,3,3
"◆１:5.エゾ鹿レバー30g
◆２:9.フレークサーモン30g
◆３:33.ラム肉カットジャーキー 70g
◆４（※レトルトはこちらからお選びください）:30.入荷待ち
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_792,"◆１:5.エゾ鹿レバー30g
◆２:9.フレークサーモン30g
◆３:33.ラム肉カットジャーキー",auto_extracted,CM1292,"◆１:5.エゾ鹿レバー30g
◆２:9.フレークサーモン30g
◆３:33.ラム肉カットジャーキー",CHOICE_CM1292,3,3
"※メール便のため同梱不可です:了承済
★ご希望の商品を１袋お選びください:13.鶏砂肝ジャーキー 30g",選択肢_793,"※メール便のため同梱不可です:了承済
★ご希望の商品を１袋お選びください:13.鶏砂肝ジャーキー 3",auto_extracted,CM1293,"※メール便のため同梱不可です:了承済
★ご希望の商品を１袋お選びください:13.鶏砂肝ジャーキー 3",CHOICE_CM1293,3,3
"◆１:7.スティックサーモン30g
◆２:24.ころころクッキーMIX
◆３:13.鶏砂肝ジャーキー30g
◆４（※レトルトはこちらからお選びください）:7.スティックサーモン30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_794,"◆１:7.スティックサーモン30g
◆２:24.ころころクッキーMIX
◆３:13.鶏砂肝ジャーキー",auto_extracted,CM1294,"◆１:7.スティックサーモン30g
◆２:24.ころころクッキーMIX
◆３:13.鶏砂肝ジャーキー",CHOICE_CM1294,3,3
"◆１:8.ひとくちサーモン30g
◆２:8.ひとくちサーモン30g
◆３:30.ビーツフレーク15g
◆４（※レトルトはこちらからお選びください）:30.ビーツフレーク15g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_795,"◆１:8.ひとくちサーモン30g
◆２:8.ひとくちサーモン30g
◆３:30.ビーツフレーク15g",auto_extracted,CM1295,"◆１:8.ひとくちサーモン30g
◆２:8.ひとくちサーモン30g
◆３:30.ビーツフレーク15g",CHOICE_CM1295,3,3
"◆１:4.エゾ鹿ふりかけ30g
◆２:19.牛タン皮ふりかけ30g
◆３:7.スティックサーモン30g
◆４（※レトルトはこちらからお選びください）:23.仔牛テール30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_796,"◆１:4.エゾ鹿ふりかけ30g
◆２:19.牛タン皮ふりかけ30g
◆３:7.スティックサーモン30",auto_extracted,CM1296,"◆１:4.エゾ鹿ふりかけ30g
◆２:19.牛タン皮ふりかけ30g
◆３:7.スティックサーモン30",CHOICE_CM1296,3,3
"1つ目:22.ほっけカットジャーキー（15g）
2つ目:1.エゾ鹿スライスジャーキー(10g)
3つ目:14.豚レバースライス（10g）
4つ目:19.ラムカットジャーキー(15g)
★メール便のため同梱不可です:了承済",選択肢_797,"1つ目:22.ほっけカットジャーキー（15g）
2つ目:1.エゾ鹿スライスジャーキー(10g)
3つ",auto_extracted,CM1297,"1つ目:22.ほっけカットジャーキー（15g）
2つ目:1.エゾ鹿スライスジャーキー(10g)
3つ",CHOICE_CM1297,3,3
